recipe_id,ship_id,local_name_ru,rank,faction_id,faction_name_ru,ship_class_id,ship_class_name_ru,role_id,role_name_ru,branch_id,craft_layer,producer_building_id,base_time_min_level5_yard1,time_min_level5_yard30,required_license_item_id,required_license_amount,input_ids_level5,input_amounts_level5,target_material_fe_level5,notes_ru
craft_devourers_brawler_frigate_r05,devourers_brawler_frigate_r05,Кабан,5,devourers,Пожиратели,frigate,Frigate,brawler,Brawler,brawler_frigate,prepared_materials,frigate_yard,22.50,15.00,,0,steel;bulat;aramid;elektron;brass;resin;rubber;siloxane;orkit;bakelite,408;48;55;114;100;47;30;38;22;43,82255.82,"Автосборка по рангу, классу, фракции, роли и характеристикам корабля."
craft_devourers_brawler_frigate_r06,devourers_brawler_frigate_r06,Лом,6,devourers,Пожиратели,frigate,Frigate,brawler,Brawler,brawler_frigate,hull_and_machine_parts,frigate_yard,60.00,40.00,,0,actuator;armor_plate;deck_section;bulkhead;hatch;gyroscope;transmission;beam;plating;engine;steel;pump,5;10;24;21;15;2;2;18;12;1;192;2,194548.19,"Автосборка по рангу, классу, фракции, роли и характеристикам корабля."
craft_devourers_brawler_frigate_r07,devourers_brawler_frigate_r07,Рубака,7,devourers,Пожиратели,frigate,Frigate,brawler,Brawler,brawler_frigate,hull_and_machine_parts,frigate_yard,135.00,90.00,,0,actuator;armor_plate;deck_section;bulkhead;hatch;gyroscope;transmission;beam;plating;engine;pump;airlock,13;27;62;56;40;5;5;47;32;3;4;16,505163.00,"Автосборка по рангу, классу, фракции, роли и характеристикам корабля."
craft_devourers_brawler_frigate_r08,devourers_brawler_frigate_r08,Кромсач,8,devourers,Пожиратели,frigate,Frigate,brawler,Brawler,brawler_frigate,ship_blocks,frigate_yard,270.00,180.00,,0,weapon_block;propulsion_block;power_block;defense_block;cargo_block;instrument_block;industry_block;actuator;armor_plate;deck_section;bulkhead;hatch;gyroscope;transmission,2;1;1;2;1;1;1;11;22;50;45;32;4;4,1226146.71,"Автосборка по рангу, классу, фракции, роли и характеристикам корабля."
craft_devourers_brawler_frigate_r09,devourers_brawler_frigate_r09,Бугай,9,devourers,Пожиратели,frigate,Frigate,brawler,Brawler,brawler_frigate,ship_blocks,frigate_yard,495.00,330.00,,0,weapon_block;propulsion_block;defense_block;power_block;cargo_block;instrument_block;industry_block;actuator;armor_plate;deck_section;bulkhead;hatch;gyroscope;steel,5;3;5;3;4;2;1;27;57;126;111;81;10;1509,3311904.99,"Автосборка по рангу, классу, фракции, роли и характеристикам корабля."
craft_devourers_brawler_frigate_r10,devourers_brawler_frigate_r10,Бойня,10,devourers,Пожиратели,frigate,Frigate,brawler,Brawler,brawler_frigate,faction_flagship_license,frigate_yard,900.00,600.00,devourers_flagship_license,1,weapon_block;propulsion_block;defense_block;power_block;cargo_block;instrument_block;industry_block;actuator;armor_plate;deck_section;steel;bulkhead;hatch;gyroscope;transmission;bulat,11;7;11;7;8;4;3;75;159;352;6178;309;227;27;27;785,8133100.99,"Автосборка по рангу, классу, фракции, роли и характеристикам корабля."
craft_devourers_ore_hauler_frigate_r02,devourers_ore_hauler_frigate_r02,Короб,2,devourers,Пожиратели,frigate,Frigate,ore_hauler,OreHauler,ore_hauler_frigate,raw_resources,frigate_yard,1.60,1.07,,0,iron;magnesium;calcite;charcoal;copper;leviathan_sinew;claudium;aerosil,79;25;15;55;12;1;2;10,4797.64,"Автосборка по рангу, классу, фракции, роли и характеристикам корабля."
craft_devourers_ore_hauler_frigate_r03,devourers_ore_hauler_frigate_r03,Мешок,3,devourers,Пожиратели,frigate,Frigate,ore_hauler,OreHauler,ore_hauler_frigate,raw_resources,frigate_yard,3.75,2.50,,0,iron;magnesium;calcite;charcoal;copper;claudium;leviathan_sinew;quartz,195;63;38;138;28;5;2;17,11921.86,"Автосборка по рангу, классу, фракции, роли и характеристикам корабля."
craft_devourers_ore_hauler_frigate_r04,devourers_ore_hauler_frigate_r04,Тюк,4,devourers,Пожиратели,frigate,Frigate,ore_hauler,OreHauler,ore_hauler_frigate,prepared_materials,frigate_yard,9.00,6.00,,0,steel;elektron;rubber;resin;brass;aramid;bulat;orkit;iron;siloxane,156;59;16;25;40;15;10;9;79;14,31596.45,"Автосборка по рангу, классу, фракции, роли и характеристикам корабля."
craft_devourers_ore_hauler_frigate_r05,devourers_ore_hauler_frigate_r05,Сани,5,devourers,Пожиратели,frigate,Frigate,ore_hauler,OreHauler,ore_hauler_frigate,prepared_materials,frigate_yard,22.50,15.00,,0,steel;elektron;rubber;resin;brass;aramid;bulat;orkit;siloxane;invar,378;141;40;59;98;36;25;20;34;14,74972.69,"Автосборка по рангу, классу, фракции, роли и характеристикам корабля."
craft_devourers_ore_hauler_frigate_r06,devourers_ore_hauler_frigate_r06,Кузов,6,devourers,Пожиратели,frigate,Frigate,ore_hauler,OreHauler,ore_hauler_frigate,hull_and_machine_parts,frigate_yard,60.00,40.00,,0,actuator;bulkhead;deck_section;beam;hatch;airlock;transmission;pump;plating;engine;armor_plate;steel,4;27;22;23;15;11;2;2;11;1;4;179,188084.89,"Автосборка по рангу, классу, фракции, роли и характеристикам корабля."
craft_devourers_ore_hauler_frigate_r07,devourers_ore_hauler_frigate_r07,Бурдюк,7,devourers,Пожиратели,frigate,Frigate,ore_hauler,OreHauler,ore_hauler_frigate,hull_and_machine_parts,frigate_yard,135.00,90.00,,0,actuator;bulkhead;deck_section;beam;hatch;airlock;pump;transmission;plating;engine;armor_plate;gyroscope,11;67;54;57;36;27;6;4;28;3;11;3,455567.67,"Автосборка по рангу, классу, фракции, роли и характеристикам корабля."
craft_devourers_ore_hauler_frigate_r08,devourers_ore_hauler_frigate_r08,Грузень,8,devourers,Пожиратели,frigate,Frigate,ore_hauler,OreHauler,ore_hauler_frigate,ship_blocks,frigate_yard,270.00,180.00,,0,cargo_block;propulsion_block;industry_block;power_block;defense_block;weapon_block;instrument_block;actuator;bulkhead;deck_section;beam;hatch;airlock;pump,3;1;1;1;1;1;1;12;72;58;60;38;29;6,1269199.94,"Автосборка по рангу, классу, фракции, роли и характеристикам корабля."
craft_devourers_ore_hauler_frigate_r09,devourers_ore_hauler_frigate_r09,Носач,9,devourers,Пожиратели,frigate,Frigate,ore_hauler,OreHauler,ore_hauler_frigate,ship_blocks,frigate_yard,495.00,330.00,,0,cargo_block;propulsion_block;industry_block;power_block;defense_block;weapon_block;instrument_block;actuator;bulkhead;deck_section;beam;hatch;airlock;steel,7;3;2;3;3;2;1;24;144;116;120;76;59;1398,3018521.55,"Автосборка по рангу, классу, фракции, роли и характеристикам корабля."
craft_devourers_ore_hauler_frigate_r10,devourers_ore_hauler_frigate_r10,Обоз,10,devourers,Пожиратели,frigate,Frigate,ore_hauler,OreHauler,ore_hauler_frigate,faction_flagship_license,frigate_yard,900.00,600.00,devourers_flagship_license,1,cargo_block;industry_block;propulsion_block;power_block;defense_block;weapon_block;instrument_block;actuator;bulkhead;steel;deck_section;beam;hatch;airlock;pump;transmission,15;4;7;6;7;5;3;68;409;5824;326;337;216;167;35;23,7516687.59,"Автосборка по рангу, классу, фракции, роли и характеристикам корабля."
craft_devourers_harpoon_cruiser_r02,devourers_harpoon_cruiser_r02,Якорь,2,devourers,Пожиратели,cruiser,Cruiser,harpoon,Harpoon,harpoon_cruiser,raw_resources,cruiser_yard,1.60,1.07,,0,iron;charcoal;magnesium;leviathan_sinew;copper;calcite;acid;leviathan_fat,96;89;22;3;25;18;3;7,7098.49,"Автосборка по рангу, классу, фракции, роли и характеристикам корабля."
craft_devourers_harpoon_cruiser_r03,devourers_harpoon_cruiser_r03,Тянуч,3,devourers,Пожиратели,cruiser,Cruiser,harpoon,Harpoon,harpoon_cruiser,raw_resources,cruiser_yard,3.75,2.50,,0,iron;charcoal;magnesium;leviathan_sinew;copper;calcite;acid;leviathan_fat,238;222;54;7;63;44;8;17,17726.17,"Автосборка по рангу, классу, фракции, роли и характеристикам корабля."
craft_devourers_harpoon_cruiser_r04,devourers_harpoon_cruiser_r04,Связка,4,devourers,Пожиратели,cruiser,Cruiser,harpoon,Harpoon,harpoon_cruiser,prepared_materials,cruiser_yard,9.00,6.00,,0,steel;aramid;bulat;rubber;resin;brass;elektron;leviathan_sinew;iron;bakelite,192;36;24;25;34;46;41;7;84;21,42976.73,"Автосборка по рангу, классу, фракции, роли и характеристикам корабля."
craft_devourers_harpoon_cruiser_r05,devourers_harpoon_cruiser_r05,Захлест,5,devourers,Пожиратели,cruiser,Cruiser,harpoon,Harpoon,harpoon_cruiser,prepared_materials,cruiser_yard,22.50,15.00,,0,steel;aramid;bulat;rubber;resin;elektron;brass;leviathan_sinew;bakelite;glass_ceramic,489;93;61;65;86;104;117;17;53;37,107893.58,"Автосборка по рангу, классу, фракции, роли и характеристикам корабля."
craft_devourers_harpoon_cruiser_r06,devourers_harpoon_cruiser_r06,Привязь,6,devourers,Пожиратели,cruiser,Cruiser,harpoon,Harpoon,harpoon_cruiser,hull_and_machine_parts,cruiser_yard,60.00,40.00,,0,actuator;armor_plate;bulkhead;deck_section;transmission;hatch;airlock;pump;beam;plating;gyroscope;steel,8;14;30;30;3;19;15;4;25;15;2;240,276164.41,"Автосборка по рангу, классу, фракции, роли и характеристикам корабля."
craft_devourers_harpoon_cruiser_r07,devourers_harpoon_cruiser_r07,Траллер,7,devourers,Пожиратели,cruiser,Cruiser,harpoon,Harpoon,harpoon_cruiser,hull_and_machine_parts,cruiser_yard,135.00,90.00,,0,actuator;armor_plate;bulkhead;deck_section;transmission;hatch;airlock;pump;beam;plating;gyroscope;calculator,21;37;79;80;8;52;39;10;66;38;4;2,730078.36,"Автосборка по рангу, классу, фракции, роли и характеристикам корабля."
craft_devourers_harpoon_cruiser_r08,devourers_harpoon_cruiser_r08,Бургарпун,8,devourers,Пожиратели,cruiser,Cruiser,harpoon,Harpoon,harpoon_cruiser,ship_blocks,cruiser_yard,270.00,180.00,,0,weapon_block;industry_block;cargo_block;propulsion_block;defense_block;power_block;actuator;instrument_block;armor_plate;bulkhead;deck_section;transmission;hatch;airlock,3;1;3;1;2;1;19;1;33;71;69;7;46;35,1769285.58,"Автосборка по рангу, классу, фракции, роли и характеристикам корабля."
craft_devourers_harpoon_cruiser_r09,devourers_harpoon_cruiser_r09,Капкан,9,devourers,Пожиратели,cruiser,Cruiser,harpoon,Harpoon,harpoon_cruiser,ship_blocks,cruiser_yard,495.00,330.00,,0,weapon_block;industry_block;cargo_block;propulsion_block;defense_block;power_block;instrument_block;actuator;armor_plate;bulkhead;deck_section;transmission;hatch;airlock,7;3;7;4;6;3;2;39;71;148;144;15;96;74,4399719.72,"Автосборка по рангу, классу, фракции, роли и характеристикам корабля."
craft_devourers_harpoon_cruiser_r10,devourers_harpoon_cruiser_r10,Удержник,10,devourers,Пожиратели,cruiser,Cruiser,harpoon,Harpoon,harpoon_cruiser,faction_flagship_license,cruiser_yard,900.00,600.00,devourers_flagship_license,1,weapon_block;industry_block;cargo_block;propulsion_block;defense_block;power_block;actuator;instrument_block;armor_plate;bulkhead;steel;deck_section;transmission;hatch;airlock;pump,14;6;15;8;13;7;110;4;200;415;7164;404;43;269;208;53,10766879.17,"Автосборка по рангу, классу, фракции, роли и характеристикам корабля."
craft_devourers_bomb_cruiser_r02,devourers_bomb_cruiser_r02,Капля,2,devourers,Пожиратели,cruiser,Cruiser,bomb,Bomb,bomb_cruiser,raw_resources,cruiser_yard,1.60,1.07,,0,iron;charcoal;copper;magnesium;calcite;leviathan_sinew;acid;leviathan_fat,99;115;33;20;17;2;3;5,6992.32,"Автосборка по рангу, классу, фракции, роли и характеристикам корабля."
craft_devourers_bomb_cruiser_r03,devourers_bomb_cruiser_r03,Мина,3,devourers,Пожиратели,cruiser,Cruiser,bomb,Bomb,bomb_cruiser,raw_resources,cruiser_yard,3.75,2.50,,0,iron;charcoal;copper;magnesium;calcite;leviathan_sinew;acid;leviathan_fat,234;277;81;47;42;5;7;11,16852.05,"Автосборка по рангу, классу, фракции, роли и характеристикам корабля."
craft_devourers_bomb_cruiser_r04,devourers_bomb_cruiser_r04,Запал,4,devourers,Пожиратели,cruiser,Cruiser,bomb,Bomb,bomb_cruiser,prepared_materials,cruiser_yard,9.00,6.00,,0,steel;bulat;aramid;brass;rubber;resin;elektron;iron;bakelite;leviathan_sinew,235;26;32;59;21;30;37;96;23;5,44197.12,"Автосборка по рангу, классу, фракции, роли и характеристикам корабля."
craft_devourers_bomb_cruiser_r05,devourers_bomb_cruiser_r05,Катапульт,5,devourers,Пожиратели,cruiser,Cruiser,bomb,Bomb,bomb_cruiser,prepared_materials,cruiser_yard,22.50,15.00,,0,steel;bulat;aramid;brass;rubber;resin;elektron;bakelite;munition_bundle;weapon,541;62;75;138;50;71;86;52;4;3,102268.39,"Автосборка по рангу, классу, фракции, роли и характеристикам корабля."
craft_devourers_bomb_cruiser_r06,devourers_bomb_cruiser_r06,Ворвень,6,devourers,Пожиратели,cruiser,Cruiser,bomb,Bomb,bomb_cruiser,hull_and_machine_parts,cruiser_yard,60.00,40.00,,0,actuator;deck_section;bulkhead;armor_plate;beam;hatch;transmission;airlock;pump;gyroscope;plating;steel,7;35;33;14;32;22;2;12;3;2;16;287,284006.04,"Автосборка по рангу, классу, фракции, роли и характеристикам корабля."
