mission_profile,mission_profile_ru,ship_id,local_name_ru,rank,faction_id,faction_name_ru,ship_class_id,role_id,branch_id,primary_activity,primary_activity_ru,primary_activity_score,combat_score,mining_score,gas_score,hunting_score,salvage_score,relic_score,repair_score,courier_score,effectiveness_multiplier,class_income_multiplier,mission_scope,mission_archetype,mission_base_fe,mission_required_power,ship_power_estimate,mission_success_factor,requirement_details,mission_capacity_multiplier,five_sortie_floor_fe,five_sortie_floor_applied,variance_multiplier,gross_total_value_fe,accumulated_total_value_fe,material_value_fe,intangible_value_fe,extraction_intangible_multiplier,extraction_intangible_bonus_fe,destroyed_total_value_fe,destroyed_liquid_fe,extracted_total_value_fe,extracted_liquid_fe,total_value_fe,freight_fe,extracted_freight_fe,resource_fe,profile_currency_fe,reputation_fe,extracted_reputation_fe,info_fe,liquid_fe,base_ship_xp,destroyed_ship_xp,extracted_ship_xp,ship_xp,base_mastery_points,destroyed_mastery_points,extracted_mastery_points,mastery_points,craft_full_eff_fe,craft_raw_fe,buy_estimate_fe,base_sorties,craft_payback_sorties,raw_craft_payback_sorties,buy_payback_sorties,craft_total_value_payback_sorties,raw_craft_total_value_payback_sorties,buy_total_value_payback_sorties,craft_lifetimes_to_payback,raw_craft_lifetimes_to_payback,buy_lifetimes_to_payback,activity_capacity_fe,activity_capacity_note,capacity_target_fe,capacity_vs_material_value,capacity_vs_required_value,capacity_vs_total_value,capacity_vs_liquid_value,capacity_vs_five_sortie_craft_target
quick,Быстрая,wind_houses_light_interceptor_cruiser_r03,Спица,3,wind_houses,Ветровые Дома,cruiser,light_interceptor,light_interceptor_cruiser,courier,Курьерка,50.60,42.00,0.00,0.00,0.00,0.00,19.20,0.00,50.60,1.0433,1.00,adaptive_ship_rank,quick_adaptive,4400.00,0.00,167.96,1.0000,quick_adaptive,1.00,0.00,no,1.0044,4610.74,4610.74,691.61,3919.13,2.00,3919.13,3919.13,1475.44,8529.87,3642.49,8529.87,1475.44,2950.87,553.29,138.32,1936.51,3873.02,0.00,3642.49,20,20,40,40,11,11,22,22,18100.00,36200.00,27150.00,10,4.97,9.94,7.45,2.12,4.24,3.18,0.50,0.99,0.75,12506.92,"лимит задается плотностью целей/контрактом, не трюмом",8529.87,18.08,1.47,1.47,3.43,3.45
quick,Быстрая,wind_houses_light_interceptor_cruiser_r04,Клинок,4,wind_houses,Ветровые Дома,cruiser,light_interceptor,light_interceptor_cruiser,courier,Курьерка,53.98,50.00,0.00,0.00,0.00,0.00,24.00,0.00,53.98,1.0732,1.00,adaptive_ship_rank,quick_adaptive,8700.00,0.00,289.07,1.0000,quick_adaptive,1.00,0.00,no,0.9509,8878.48,8878.48,1331.77,7546.70,2.00,7546.70,7546.70,2841.11,16425.18,7014.00,16425.18,2841.11,5682.22,1065.42,266.35,3728.96,7457.92,0.00,7014.00,40,40,80,80,13,13,26,26,43044.00,172176.00,77479.20,10,6.14,24.55,11.05,2.62,10.48,4.72,0.61,2.45,1.10,24430.40,"лимит задается плотностью целей/контрактом, не трюмом",16425.18,18.34,1.49,1.49,3.48,2.84
quick,Быстрая,wind_houses_light_interceptor_cruiser_r05,Игла,5,wind_houses,Ветровые Дома,cruiser,light_interceptor,light_interceptor_cruiser,combat,Бой,58.00,58.00,0.00,0.00,0.00,0.00,28.80,0.00,57.38,1.1060,1.00,adaptive_ship_rank,quick_adaptive,17400.00,0.00,503.90,1.0000,quick_adaptive,1.00,0.00,no,1.0315,19851.77,19851.77,4962.94,14888.83,2.00,14888.83,14888.83,8734.78,34740.59,22432.50,34740.59,8734.78,17469.56,3970.35,992.59,595.55,1191.11,0.00,22432.50,540,540,1080,1080,12,12,24,24,116233.00,464932.00,255712.60,12,5.18,20.73,11.40,3.35,13.38,7.36,0.43,1.73,0.95,52545.15,"лимит задается плотностью целей/контрактом, не трюмом",34740.59,10.59,1.51,1.51,2.34,2.26
quick,Быстрая,wind_houses_light_interceptor_cruiser_r06,Страж,6,wind_houses,Ветровые Дома,cruiser,light_interceptor,light_interceptor_cruiser,combat,Бой,62.00,62.00,0.00,0.00,0.00,0.00,33.00,0.00,57.24,1.1201,1.00,adaptive_ship_rank,quick_adaptive,35000.00,0.00,858.50,1.0000,quick_adaptive,1.00,0.00,no,0.9746,38209.17,38209.17,9552.29,28656.88,2.00,28656.88,28656.88,16812.03,66866.05,43176.36,66866.05,16812.03,33624.07,7641.83,1910.46,1146.28,2292.55,0.00,43176.36,1080,1080,2160,2160,14,14,28,28,285740.00,1667440.00,742924.00,12,6.62,38.62,17.21,4.27,24.94,11.11,0.55,3.22,1.43,102806.55,"лимит задается плотностью целей/контрактом, не трюмом",66866.05,10.76,1.54,1.54,2.38,1.80
quick,Быстрая,wind_houses_light_interceptor_cruiser_r07,Гепард,7,wind_houses,Ветровые Дома,cruiser,light_interceptor,light_interceptor_cruiser,combat,Бой,68.00,68.00,0.00,0.00,0.00,0.00,36.00,0.00,61.53,1.1570,1.00,adaptive_ship_rank,quick_adaptive,70000.00,0.00,1478.42,1.0000,quick_adaptive,1.00,0.00,no,0.9450,76534.61,76534.61,19133.65,57400.95,2.00,57400.95,57400.95,33675.23,133935.56,86484.10,133935.56,33675.23,67350.45,15306.92,3826.73,2296.04,4592.08,0.00,86484.10,2160,2160,4320,4320,15,15,30,30,687337.00,4032816.00,2199478.40,12,7.95,46.63,25.43,5.13,30.11,16.42,0.66,3.89,2.12,210948.51,"лимит задается плотностью целей/контрактом, не трюмом",133935.56,11.02,1.57,1.57,2.44,1.53
quick,Быстрая,wind_houses_light_interceptor_cruiser_r08,Резец,8,wind_houses,Ветровые Дома,cruiser,light_interceptor,light_interceptor_cruiser,combat,Бой,72.00,72.00,0.00,0.00,0.00,0.00,37.80,0.00,61.56,1.1718,1.00,adaptive_ship_rank,quick_adaptive,140000.00,0.00,2557.00,1.0000,quick_adaptive,1.00,0.00,no,1.0072,165243.49,165243.49,41310.87,123932.62,2.00,123932.62,123932.62,72707.14,289176.11,186725.14,289176.11,72707.14,145414.27,33048.70,8262.17,4957.30,9914.61,0.00,186725.14,4320,4320,8640,8640,17,17,34,34,1843509.00,15333736.00,7005334.20,15,9.87,82.12,37.52,6.38,53.03,24.23,0.66,5.47,2.50,462681.77,"лимит задается плотностью целей/контрактом, не трюмом",289176.11,11.20,1.60,1.60,2.48,1.25
quick,Быстрая,wind_houses_light_interceptor_cruiser_r09,Искатель,9,wind_houses,Ветровые Дома,cruiser,light_interceptor,light_interceptor_cruiser,combat,Бой,77.00,77.00,0.00,0.00,0.00,0.00,39.60,0.00,64.82,1.2026,1.00,adaptive_ship_rank,quick_adaptive,284000.00,0.00,4333.56,1.0000,quick_adaptive,1.00,0.00,no,1.0281,351151.35,351151.35,87787.84,263363.51,2.00,263363.51,263363.51,154506.59,614514.86,396801.02,614514.86,154506.59,309013.19,70230.27,17557.57,10534.54,21069.08,0.00,396801.02,8640,8640,17280,17280,18,18,36,36,4812951.00,40740840.00,21176984.40,15,12.13,102.67,53.37,7.83,66.30,34.46,0.81,6.84,3.56,1002427.37,"лимит задается плотностью целей/контрактом, не трюмом",614514.86,11.42,1.63,1.63,2.53,1.04
quick,Быстрая,wind_houses_light_interceptor_cruiser_r10,Фалькон,10,wind_houses,Ветровые Дома,cruiser,light_interceptor,light_interceptor_cruiser,combat,Бой,82.00,82.00,0.00,0.00,0.00,0.00,42.00,0.00,66.70,1.2292,1.00,adaptive_ship_rank,quick_adaptive,580000.00,0.00,7485.12,1.0000,quick_adaptive,1.00,0.00,no,0.9586,683412.92,683412.92,170853.23,512559.69,2.00,512559.69,512559.69,300701.69,1195972.62,772256.60,1195972.62,300701.69,601403.37,136682.58,34170.65,20502.39,41004.78,0.00,772256.60,17280,17280,34560,34560,20,20,40,40,16804603.00,95150300.00,84023015.00,15,21.76,123.21,108.80,14.05,79.56,70.25,1.45,8.21,7.25,1988304.47,"лимит задается плотностью целей/контрактом, не трюмом",1195972.62,11.64,1.66,1.66,2.57,0.59
quick,Быстрая,wind_houses_light_research_frigate_r02,Блик,2,wind_houses,Ветровые Дома,frigate,light_research,light_research_frigate,courier,Курьерка,42.87,0.00,0.00,0.00,0.00,0.00,13.20,0.00,42.87,0.9606,0.92,adaptive_ship_rank,quick_adaptive,2200.00,0.00,95.12,1.0000,quick_adaptive,1.00,0.00,no,1.0480,2037.64,2037.64,305.65,1731.99,2.00,1731.99,1731.99,652.04,3769.63,1609.74,3769.63,652.04,1304.09,244.52,61.13,855.81,1711.62,0.00,1609.74,10,10,20,20,9,9,18,18,4960.00,9920.00,6448.00,10,3.08,6.16,4.01,1.32,2.63,1.71,0.31,0.62,0.40,5345.10,"лимит задается плотностью целей/контрактом, не трюмом",3769.63,17.49,1.42,1.42,3.32,5.39
quick,Быстрая,wind_houses_light_research_frigate_r03,Линза,3,wind_houses,Ветровые Дома,frigate,light_research,light_research_frigate,courier,Курьерка,47.93,8.00,0.00,0.00,0.00,0.00,20.40,0.00,47.93,0.9989,0.92,adaptive_ship_rank,quick_adaptive,4400.00,0.00,163.47,1.0000,quick_adaptive,1.00,0.00,no,1.0343,4182.08,4182.08,627.31,3554.77,2.00,3554.77,3554.77,1338.27,7736.85,3303.85,7736.85,1338.27,2676.53,501.85,125.46,1756.47,3512.95,0.00,3303.85,20,20,40,40,11,11,22,22,13110.00,26220.00,19665.00,10,3.97,7.94,5.95,1.69,3.39,2.54,0.40,0.79,0.60,11215.05,"лимит задается плотностью целей/контрактом, не трюмом",7736.85,17.88,1.45,1.45,3.39,4.28
quick,Быстрая,wind_houses_light_research_frigate_r04,Эхо,4,wind_houses,Ветровые Дома,frigate,light_research,light_research_frigate,courier,Курьерка,48.39,10.00,0.00,0.00,0.00,0.00,25.20,0.00,48.39,1.0087,0.92,adaptive_ship_rank,quick_adaptive,8700.00,0.00,279.39,1.0000,quick_adaptive,1.00,0.00,no,1.0091,8147.35,8147.35,1222.10,6925.25,2.00,6925.25,6925.25,2607.15,15072.60,6436.41,15072.60,2607.15,5214.30,977.68,244.42,3421.89,6843.77,0.00,6436.41,40,40,80,80,13,13,26,26,31838.00,127352.00,57308.40,10,4.95,19.79,8.90,2.11,8.45,3.80,0.49,1.98,0.89,21892.00,"лимит задается плотностью целей/контрактом, не трюмом",15072.60,17.91,1.45,1.45,3.40,3.44
quick,Быстрая,wind_houses_light_research_frigate_r05,Искра,5,wind_houses,Ветровые Дома,frigate,light_research,light_research_frigate,courier,Курьерка,50.09,12.00,0.00,0.00,0.00,0.00,30.80,0.00,50.09,1.0239,0.92,adaptive_ship_rank,quick_adaptive,17400.00,0.00,482.80,1.0000,quick_adaptive,1.00,0.00,no,1.0044,16463.44,16463.44,2469.52,13993.92,2.00,13993.92,13993.92,5268.30,30457.36,13006.12,30457.36,5268.30,10536.60,1975.61,493.90,6914.64,13829.29,0.00,13006.12,80,80,160,160,16,16,32,32,77944.00,311776.00,171476.80,12,5.99,23.97,13.18,2.56,10.24,5.63,0.50,2.00,1.10,44561.03,"лимит задается плотностью целей/контрактом, не трюмом",30457.36,18.04,1.46,1.46,3.43,2.86
quick,Быстрая,wind_houses_light_research_frigate_r06,Нить,6,wind_houses,Ветровые Дома,frigate,light_research,light_research_frigate,courier,Курьерка,52.95,15.00,0.00,0.00,0.00,0.00,37.40,0.00,52.95,1.0494,0.92,adaptive_ship_rank,quick_adaptive,35000.00,0.00,825.69,1.0000,quick_adaptive,1.00,0.00,no,1.0399,35140.71,35140.71,5271.11,29869.61,2.00,29869.61,29869.61,11245.03,65010.32,27761.16,65010.32,11245.03,22490.06,4216.89,1054.22,14759.10,29518.20,0.00,27761.16,160,160,320,320,18,18,36,36,208710.00,1201320.00,542646.00,12,7.52,43.27,19.55,3.21,18.48,8.35,0.63,3.61,1.63,96276.22,"лимит задается плотностью целей/контрактом, не трюмом",65010.32,18.26,1.48,1.48,3.47,2.31
quick,Быстрая,wind_houses_light_research_frigate_r07,Сфера,7,wind_houses,Ветровые Дома,frigate,light_research,light_research_frigate,courier,Курьерка,56.59,18.00,0.00,0.00,0.00,0.00,44.00,0.00,56.59,1.0788,0.92,adaptive_ship_rank,quick_adaptive,70000.00,0.00,1416.36,1.0000,quick_adaptive,1.00,0.00,no,0.9728,67582.68,67582.68,10137.40,57445.28,2.00,57445.28,57445.28,21626.46,125027.95,53390.32,125027.95,21626.46,43252.91,8109.92,2027.48,28384.72,56769.45,0.00,53390.32,320,320,640,640,20,20,40,40,488837.00,2810856.00,1564278.40,12,9.16,52.65,29.30,3.91,22.48,12.51,0.76,4.39,2.44,188002.97,"лимит задается плотностью целей/контрактом, не трюмом",125027.95,18.55,1.50,1.50,3.52,1.92
quick,Быстрая,wind_houses_light_research_frigate_r08,Купол,8,wind_houses,Ветровые Дома,frigate,light_research,light_research_frigate,courier,Курьерка,57.67,21.00,0.00,0.00,0.00,0.00,48.40,0.00,57.67,1.0900,0.92,adaptive_ship_rank,quick_adaptive,140000.00,0.00,2448.50,1.0000,quick_adaptive,1.00,0.00,no,1.0417,146234.25,146234.25,21935.14,124299.12,2.00,124299.12,124299.12,46794.96,270533.37,115525.06,270533.37,46794.96,93589.92,17548.11,4387.03,61418.39,122836.77,0.00,115525.06,640,640,1280,1280,22,22,44,44,1408170.00,11360760.00,5351046.00,15,12.19,98.34,46.32,5.21,41.99,19.78,0.81,6.56,3.09,408623.75,"лимит задается плотностью целей/контрактом, не трюмом",270533.37,18.63,1.51,1.51,3.54,1.45
quick,Быстрая,wind_houses_light_research_frigate_r09,Призма,9,wind_houses,Ветровые Дома,frigate,light_research,light_research_frigate,courier,Курьерка,60.87,24.00,0.00,0.00,0.00,0.00,53.60,0.00,60.87,1.1148,0.92,adaptive_ship_rank,quick_adaptive,284000.00,0.00,4133.64,1.0000,quick_adaptive,1.00,0.00,no,1.0081,293644.32,293644.32,44046.65,249597.67,2.00,249597.67,249597.67,93966.18,543241.99,231979.01,543241.99,93966.18,187932.36,35237.32,8809.33,123330.61,246661.23,0.00,231979.01,1280,1280,2560,2560,25,25,50,50,3237689.00,26510568.00,14245831.60,15,13.96,114.28,61.41,5.96,48.80,26.22,0.93,7.62,4.09,831397.91,"лимит задается плотностью целей/контрактом, не трюмом",543241.99,18.88,1.53,1.53,3.58,1.28
quick,Быстрая,wind_houses_light_research_frigate_r10,Зефир,10,wind_houses,Ветровые Дома,frigate,light_research,light_research_frigate,courier,Курьерка,62.64,26.00,0.00,0.00,0.00,0.00,57.20,0.00,62.64,1.1302,0.92,adaptive_ship_rank,quick_adaptive,580000.00,0.00,7117.92,1.0000,quick_adaptive,1.00,0.00,no,0.9702,585093.88,585093.88,87764.08,497329.80,2.00,497329.80,497329.80,187230.04,1082423.68,462224.17,1082423.68,187230.04,374460.08,70211.27,17552.82,245739.43,491478.86,0.00,462224.17,2560,2560,5120,5120,27,27,54,54,13335721.00,66209988.00,66678605.00,15,28.85,143.24,144.26,12.32,61.17,61.60,1.92,9.55,9.62,1668556.11,"лимит задается плотностью целей/контрактом, не трюмом",1082423.68,19.01,1.54,1.54,3.61,0.63
quick,Быстрая,wind_houses_repair_battleship_r02,Причал,2,wind_houses,Ветровые Дома,battleship,repair,repair_battleship,combat,Бой,44.00,44.00,0.00,0.00,0.00,0.00,19.20,28.00,35.70,0.9838,1.12,adaptive_ship_rank,quick_adaptive,2200.00,0.00,98.30,1.0000,quick_adaptive,1.00,0.00,no,0.9713,2354.43,2354.43,588.61,1765.82,2.00,1765.82,1765.82,1035.95,4120.25,2660.50,4120.25,1035.95,2071.90,470.89,117.72,70.63,141.27,0.00,2660.50,68,68,136,136,7,7,14,14,10050.00,20100.00,13065.00,10,3.78,7.55,4.91,2.44,4.88,3.17,0.38,0.76,0.49,5871.35,"лимит задается плотностью целей/контрактом, не трюмом",4120.25,9.97,1.42,1.42,2.21,2.92
quick,Быстрая,wind_houses_repair_battleship_r03,Покров,3,wind_houses,Ветровые Дома,battleship,repair,repair_battleship,combat,Бой,50.00,50.00,0.00,0.00,0.00,0.00,24.00,36.00,38.22,1.0151,1.12,adaptive_ship_rank,quick_adaptive,4400.00,0.00,168.57,1.0000,quick_adaptive,1.00,0.00,no,1.0108,5056.17,5056.17,1264.04,3792.13,2.00,3792.13,3792.13,2224.72,8848.30,5713.47,8848.30,2224.72,4449.43,1011.23,252.81,151.69,303.37,0.00,5713.47,135,135,270,270,9,9,18,18,27030.00,54060.00,40545.00,10,4.73,9.46,7.10,3.05,6.11,4.58,0.47,0.95,0.71,12940.64,"лимит задается плотностью целей/контрактом, не трюмом",8848.30,10.24,1.46,1.46,2.26,2.39
quick,Быстрая,wind_houses_repair_battleship_r04,Эскорт,4,wind_houses,Ветровые Дома,battleship,repair,repair_battleship,combat,Бой,58.00,58.00,0.00,0.00,0.00,0.00,28.80,44.00,41.50,1.0603,1.12,adaptive_ship_rank,quick_adaptive,8700.00,0.00,290.93,1.0000,quick_adaptive,1.00,0.00,no,0.9821,10146.58,10146.58,2536.64,7609.93,2.00,7609.93,7609.93,4464.49,17756.51,11465.63,17756.51,4464.49,8928.99,2029.32,507.33,304.40,608.79,0.00,11465.63,270,270,540,540,10,10,20,20,66377.00,258348.00,119478.60,10,5.79,22.53,10.42,3.74,14.55,6.73,0.58,2.25,1.04,26856.72,"лимит задается плотностью целей/контрактом, не трюмом",17756.51,10.59,1.51,1.51,2.34,2.02
quick,Быстрая,wind_houses_repair_battleship_r05,Берег,5,wind_houses,Ветровые Дома,battleship,repair,repair_battleship,combat,Бой,62.00,62.00,0.00,0.00,0.00,0.00,33.00,52.00,42.20,1.0880,1.12,adaptive_ship_rank,quick_adaptive,17400.00,0.00,504.40,1.0000,quick_adaptive,1.00,0.00,no,1.0567,22405.39,22405.39,5601.35,16804.04,2.00,16804.04,16804.04,9858.37,39209.44,25318.09,39209.44,9858.37,19716.75,4481.08,1120.27,672.16,1344.32,0.00,25318.09,540,540,1080,1080,12,12,24,24,175233.00,688052.00,385512.60,12,6.92,27.18,15.23,4.47,17.55,9.83,0.58,2.26,1.27,60284.51,"лимит задается плотностью целей/контрактом, не трюмом",39209.44,10.76,1.54,1.54,2.38,1.72
quick,Быстрая,wind_houses_repair_battleship_r06,Патрон,6,wind_houses,Ветровые Дома,battleship,repair,repair_battleship,combat,Бой,68.00,68.00,0.00,0.00,0.00,0.00,36.00,60.00,45.28,1.1297,1.12,adaptive_ship_rank,quick_adaptive,35000.00,0.00,866.66,1.0000,quick_adaptive,1.00,0.00,no,0.9743,43147.52,43147.52,10786.88,32360.64,2.00,32360.64,32360.64,18984.91,75508.16,48756.70,75508.16,18984.91,37969.82,8629.50,2157.38,1294.43,2588.85,0.00,48756.70,1080,1080,2160,2160,14,14,28,28,421554.00,2626224.00,1096040.40,12,8.65,53.86,22.48,5.58,34.78,14.52,0.72,4.49,1.87,118925.36,"лимит задается плотностью целей/контрактом, не трюмом",75508.16,11.02,1.57,1.57,2.44,1.41
quick,Быстрая,wind_houses_repair_battleship_r07,Фарос,7,wind_houses,Ветровые Дома,battleship,repair,repair_battleship,combat,Бой,72.00,72.00,0.00,0.00,0.00,0.00,38.40,68.00,48.18,1.1615,1.12,adaptive_ship_rank,quick_adaptive,70000.00,0.00,1488.86,1.0000,quick_adaptive,1.00,0.00,no,1.0409,94784.30,94784.30,23696.08,71088.23,2.00,71088.23,71088.23,41705.09,165872.53,107106.26,165872.53,41705.09,83410.19,18956.86,4739.22,2843.53,5687.06,0.00,107106.26,2160,2160,4320,4320,15,15,30,30,1128498.00,7206184.00,3611193.60,12,10.54,67.28,33.72,6.80,43.44,21.77,0.88,5.61,2.81,265396.05,"лимит задается плотностью целей/контрактом, не трюмом",165872.53,11.20,1.60,1.60,2.48,1.18
quick,Быстрая,wind_houses_repair_battleship_r08,Целитель,8,wind_houses,Ветровые Дома,battleship,repair,repair_battleship,repair,Ремонт,74.00,74.00,0.00,0.00,0.00,0.00,40.80,74.00,48.36,1.1775,1.12,adaptive_ship_rank,quick_adaptive,140000.00,0.00,2572.50,1.0000,quick_adaptive,1.00,0.00,no,1.0081,186124.56,186124.56,40947.40,145177.16,2.00,145177.16,145177.16,33502.42,331301.72,107952.25,331301.72,33502.42,67004.84,33502.42,7444.98,85617.30,171234.60,0.00,107952.25,800,800,1600,1600,23,23,46,46,2848930.00,25290616.00,10825934.00,15,26.39,234.28,100.28,8.60,76.34,32.68,1.76,15.62,6.69,534224.03,"лимит задается плотностью целей/контрактом, не трюмом",331301.72,13.05,1.61,1.61,4.95,0.94
quick,Быстрая,wind_houses_repair_battleship_r09,Архонт,9,wind_houses,Ветровые Дома,battleship,repair,repair_battleship,repair,Ремонт,80.00,78.00,0.00,0.00,0.00,0.00,42.60,80.00,50.69,1.2104,1.12,adaptive_ship_rank,quick_adaptive,284000.00,0.00,4348.68,1.0000,quick_adaptive,1.00,0.00,no,1.0055,387126.39,387126.39,85167.81,301958.58,2.00,301958.58,301958.58,69682.75,689084.97,224533.31,689084.97,69682.75,139365.50,69682.75,15485.06,178078.14,356156.28,0.00,224533.31,1600,1600,3200,3200,26,26,52,52,6921924.00,62204104.00,30456465.60,15,30.83,277.04,135.64,10.05,90.27,44.20,2.06,18.47,9.04,1136990.21,"лимит задается плотностью целей/контрактом, не трюмом",689084.97,13.35,1.65,1.65,5.06,0.82
quick,Быстрая,wind_houses_repair_battleship_r10,Маяк,10,wind_houses,Ветровые Дома,battleship,repair,repair_battleship,repair,Ремонт,86.00,82.00,0.00,0.00,0.00,0.00,44.40,86.00,51.74,1.2410,1.12,adaptive_ship_rank,quick_adaptive,580000.00,0.00,7488.00,1.0000,quick_adaptive,1.00,0.00,no,0.9700,781989.00,781989.00,172037.58,609951.42,2.00,609951.42,609951.42,140758.02,1391940.42,453553.62,1391940.42,140758.02,281516.04,140758.02,31279.56,359714.94,719429.88,0.00,453553.62,3200,3200,6400,6400,28,28,56,56,22099868.00,146064216.00,110499340.00,15,48.73,322.04,243.63,15.88,104.94,79.39,3.25,21.47,16.24,2348899.46,"лимит задается плотностью целей/контрактом, не трюмом",1391940.42,13.65,1.69,1.69,5.18,0.53
quick,Быстрая,wind_houses_torpedo_recon_cruiser_r02,Клин,2,wind_houses,Ветровые Дома,cruiser,torpedo_recon,torpedo_recon_cruiser,courier,Курьерка,43.56,34.00,0.00,0.00,0.00,0.00,18.00,0.00,43.56,0.9919,1.00,adaptive_ship_rank,quick_adaptive,2200.00,0.00,97.48,1.0000,quick_adaptive,1.00,0.00,no,1.0347,2257.75,2257.75,338.66,1919.08,2.00,1919.08,1919.08,722.48,4176.83,1783.62,4176.83,722.48,1444.96,270.93,67.73,948.25,1896.51,0.00,1783.62,10,10,20,20,9,9,18,18,6830.00,13660.00,8879.00,10,3.83,7.66,4.98,1.64,3.27,2.13,0.38,0.77,0.50,5940.50,"лимит задается плотностью целей/контрактом, не трюмом",4176.83,17.54,1.42,1.42,3.33,4.35
quick,Быстрая,wind_houses_torpedo_recon_cruiser_r03,Плавник,3,wind_houses,Ветровые Дома,cruiser,torpedo_recon,torpedo_recon_cruiser,courier,Курьерка,46.98,38.00,0.00,0.00,0.00,0.00,22.80,0.00,46.98,1.0172,1.00,adaptive_ship_rank,quick_adaptive,4400.00,0.00,166.80,1.0000,quick_adaptive,1.00,0.00,no,0.9426,4218.85,4218.85,632.83,3586.02,2.00,3586.02,3586.02,1350.03,7804.87,3332.89,7804.87,1350.03,2700.06,506.26,126.57,1771.92,3543.83,0.00,3332.89,20,20,40,40,11,11,22,22,16210.00,32420.00,24315.00,10,4.86,9.73,7.30,2.08,4.15,3.12,0.49,0.97,0.73,11267.30,"лимит задается плотностью целей/контрактом, не трюмом",7804.87,17.80,1.44,1.44,3.38,3.48
