recipe_id,ship_id,local_name_ru,rank,faction_id,ship_class_id,role_id,branch_id,producer_building_id,scenario_id,scenario_ru,economy_level,time_level,building_level,final_assembly_min,item_work_min,total_work_min,staged_parallel_min,total_work_hours,staged_parallel_hours,metallurgy_min,chemical_reactor_min,construction_min,mechanical_min,instrumentation_min,assembly_min
craft_devourers_bomb_cruiser_r09,devourers_bomb_cruiser_r09,Разрыв,9,devourers,cruiser,bomb,bomb_cruiser,cruiser_yard,min_mastered_chain,"Минимум: все рецепты выучены, все здания тридцатого уровня",5,5,30,330.00,27251.52,27581.52,21070.14,459.69,351.17,5400.70,2541.14,12842.74,2684.92,1285.32,2496.70
craft_devourers_bomb_cruiser_r10,devourers_bomb_cruiser_r10,Бомбардир,10,devourers,cruiser,bomb,bomb_cruiser,cruiser_yard,max_untrained_chain,"Максимум: все рецепты новые, все здания первого уровня",0,0,1,2250.00,968045.00,970295.00,683420.00,16171.58,11390.33,284160.00,149250.00,354360.00,91165.00,46460.00,42650.00
craft_devourers_bomb_cruiser_r10,devourers_bomb_cruiser_r10,Бомбардир,10,devourers,cruiser,bomb,bomb_cruiser,cruiser_yard,min_mastered_chain,"Минимум: все рецепты выучены, все здания тридцатого уровня",5,5,30,600.00,71270.27,71870.27,55348.78,1197.84,922.48,15563.10,6503.55,33498.94,6920.66,3097.28,5686.74
craft_devourers_ripper_cruiser_r02,devourers_ripper_cruiser_r02,Резак,2,devourers,cruiser,ripper,ripper_cruiser,cruiser_yard,max_untrained_chain,"Максимум: все рецепты новые, все здания первого уровня",0,0,1,4.00,0.00,4.00,4.00,0.07,0.07,0.00,0.00,0.00,0.00,0.00,0.00
craft_devourers_ripper_cruiser_r02,devourers_ripper_cruiser_r02,Резак,2,devourers,cruiser,ripper,ripper_cruiser,cruiser_yard,min_mastered_chain,"Минимум: все рецепты выучены, все здания тридцатого уровня",5,5,30,1.07,0.00,1.07,1.07,0.02,0.02,0.00,0.00,0.00,0.00,0.00,0.00
craft_devourers_ripper_cruiser_r03,devourers_ripper_cruiser_r03,Клыкарь,3,devourers,cruiser,ripper,ripper_cruiser,cruiser_yard,max_untrained_chain,"Максимум: все рецепты новые, все здания первого уровня",0,0,1,9.38,0.00,9.38,9.38,0.16,0.16,0.00,0.00,0.00,0.00,0.00,0.00
craft_devourers_ripper_cruiser_r03,devourers_ripper_cruiser_r03,Клыкарь,3,devourers,cruiser,ripper,ripper_cruiser,cruiser_yard,min_mastered_chain,"Минимум: все рецепты выучены, все здания тридцатого уровня",5,5,30,2.50,0.00,2.50,2.50,0.04,0.04,0.00,0.00,0.00,0.00,0.00,0.00
craft_devourers_ripper_cruiser_r04,devourers_ripper_cruiser_r04,Бортник,4,devourers,cruiser,ripper,ripper_cruiser,cruiser_yard,max_untrained_chain,"Максимум: все рецепты новые, все здания первого уровня",0,0,1,22.50,1540.00,1562.50,987.50,26.04,16.46,965.00,575.00,0.00,0.00,0.00,0.00
craft_devourers_ripper_cruiser_r04,devourers_ripper_cruiser_r04,Бортник,4,devourers,cruiser,ripper,ripper_cruiser,cruiser_yard,min_mastered_chain,"Минимум: все рецепты выучены, все здания тридцатого уровня",5,5,30,6.00,216.73,222.73,136.73,3.71,2.28,130.73,86.00,0.00,0.00,0.00,0.00
craft_devourers_ripper_cruiser_r05,devourers_ripper_cruiser_r05,Потрошач,5,devourers,cruiser,ripper,ripper_cruiser,cruiser_yard,max_untrained_chain,"Максимум: все рецепты новые, все здания первого уровня",0,0,1,56.25,3397.50,3453.75,2221.25,57.56,37.02,2165.00,1232.50,0.00,0.00,0.00,0.00
craft_devourers_ripper_cruiser_r05,devourers_ripper_cruiser_r05,Потрошач,5,devourers,cruiser,ripper,ripper_cruiser,cruiser_yard,min_mastered_chain,"Минимум: все рецепты выучены, все здания тридцатого уровня",5,5,30,15.00,464.14,479.14,303.81,7.99,5.06,288.81,175.33,0.00,0.00,0.00,0.00
craft_devourers_ripper_cruiser_r06,devourers_ripper_cruiser_r06,Раздер,6,devourers,cruiser,ripper,ripper_cruiser,cruiser_yard,max_untrained_chain,"Максимум: все рецепты новые, все здания первого уровня",0,0,1,150.00,24892.50,25042.50,20527.50,417.38,342.12,8177.50,3175.00,12200.00,1120.00,220.00,0.00
craft_devourers_ripper_cruiser_r06,devourers_ripper_cruiser_r06,Раздер,6,devourers,cruiser,ripper,ripper_cruiser,cruiser_yard,min_mastered_chain,"Минимум: все рецепты выучены, все здания тридцатого уровня",5,5,30,40.00,2616.52,2656.52,2262.52,44.28,37.71,595.84,215.31,1626.68,149.35,29.34,0.00
craft_devourers_ripper_cruiser_r07,devourers_ripper_cruiser_r07,Кромсатель,7,devourers,cruiser,ripper,ripper_cruiser,cruiser_yard,max_untrained_chain,"Максимум: все рецепты новые, все здания первого уровня",0,0,1,337.50,62347.50,62685.00,50847.50,1044.75,847.46,19310.00,8107.50,31200.00,2710.00,1020.00,0.00
craft_devourers_ripper_cruiser_r07,devourers_ripper_cruiser_r07,Кромсатель,7,devourers,cruiser,ripper,ripper_cruiser,cruiser_yard,min_mastered_chain,"Минимум: все рецепты выучены, все здания тридцатого уровня",5,5,30,90.00,6491.74,6581.74,5540.40,109.70,92.34,1290.37,543.94,4160.03,361.38,136.02,0.00
craft_devourers_ripper_cruiser_r08,devourers_ripper_cruiser_r08,Терзатель,8,devourers,cruiser,ripper,ripper_cruiser,cruiser_yard,max_untrained_chain,"Максимум: все рецепты новые, все здания первого уровня",0,0,1,675.00,157570.00,158245.00,110312.50,2637.42,1838.54,44032.50,24342.50,58080.00,15050.00,8540.00,7525.00
craft_devourers_ripper_cruiser_r08,devourers_ripper_cruiser_r08,Терзатель,8,devourers,cruiser,ripper,ripper_cruiser,cruiser_yard,min_mastered_chain,"Минимум: все рецепты выучены, все здания тридцатого уровня",5,5,30,180.00,11286.73,11466.73,8702.74,191.11,145.05,2070.07,1061.26,5449.32,1133.41,569.32,1003.35
craft_devourers_ripper_cruiser_r09,devourers_ripper_cruiser_r09,Мясник,9,devourers,cruiser,ripper,ripper_cruiser,cruiser_yard,max_untrained_chain,"Максимум: все рецепты новые, все здания первого уровня",0,0,1,1237.50,394567.50,395805.00,275700.00,6596.75,4595.00,112617.50,60985.00,142420.00,36820.00,22300.00,19425.00
craft_devourers_ripper_cruiser_r09,devourers_ripper_cruiser_r09,Мясник,9,devourers,cruiser,ripper,ripper_cruiser,cruiser_yard,min_mastered_chain,"Минимум: все рецепты выучены, все здания тридцатого уровня",5,5,30,330.00,27739.36,28069.36,21335.33,467.82,355.59,5502.02,2584.48,12913.27,2662.91,1486.64,2590.04
craft_devourers_ripper_cruiser_r10,devourers_ripper_cruiser_r10,Риппер,10,devourers,cruiser,ripper,ripper_cruiser,cruiser_yard,max_untrained_chain,"Максимум: все рецепты новые, все здания первого уровня",0,0,1,2250.00,936525.00,938775.00,655977.50,15646.25,10932.96,278677.50,143672.50,332000.00,86845.00,52280.00,43050.00
craft_devourers_ripper_cruiser_r10,devourers_ripper_cruiser_r10,Риппер,10,devourers,cruiser,ripper,ripper_cruiser,cruiser_yard,min_mastered_chain,"Минимум: все рецепты выучены, все здания тридцатого уровня",5,5,30,600.00,68352.10,68952.10,52345.96,1149.20,872.43,15217.92,6284.25,30787.95,6601.85,3720.04,5740.09
craft_devourers_leviathan_hunter_battleship_r02,devourers_leviathan_hunter_battleship_r02,Рогач,2,devourers,battleship,leviathan_hunter,leviathan_hunter_battleship,battleship_yard,max_untrained_chain,"Максимум: все рецепты новые, все здания первого уровня",0,0,1,4.00,0.00,4.00,4.00,0.07,0.07,0.00,0.00,0.00,0.00,0.00,0.00
craft_devourers_leviathan_hunter_battleship_r02,devourers_leviathan_hunter_battleship_r02,Рогач,2,devourers,battleship,leviathan_hunter,leviathan_hunter_battleship,battleship_yard,min_mastered_chain,"Минимум: все рецепты выучены, все здания тридцатого уровня",5,5,30,1.07,0.00,1.07,1.07,0.02,0.02,0.00,0.00,0.00,0.00,0.00,0.00
craft_devourers_leviathan_hunter_battleship_r03,devourers_leviathan_hunter_battleship_r03,Костолом,3,devourers,battleship,leviathan_hunter,leviathan_hunter_battleship,battleship_yard,max_untrained_chain,"Максимум: все рецепты новые, все здания первого уровня",0,0,1,9.38,0.00,9.38,9.38,0.16,0.16,0.00,0.00,0.00,0.00,0.00,0.00
craft_devourers_leviathan_hunter_battleship_r03,devourers_leviathan_hunter_battleship_r03,Костолом,3,devourers,battleship,leviathan_hunter,leviathan_hunter_battleship,battleship_yard,min_mastered_chain,"Минимум: все рецепты выучены, все здания тридцатого уровня",5,5,30,2.50,0.00,2.50,2.50,0.04,0.04,0.00,0.00,0.00,0.00,0.00,0.00
craft_devourers_leviathan_hunter_battleship_r04,devourers_leviathan_hunter_battleship_r04,Хищник,4,devourers,battleship,leviathan_hunter,leviathan_hunter_battleship,battleship_yard,max_untrained_chain,"Максимум: все рецепты новые, все здания первого уровня",0,0,1,22.50,2050.00,2072.50,1455.00,34.54,24.25,1432.50,617.50,0.00,0.00,0.00,0.00
craft_devourers_leviathan_hunter_battleship_r04,devourers_leviathan_hunter_battleship_r04,Хищник,4,devourers,battleship,leviathan_hunter,leviathan_hunter_battleship,battleship_yard,min_mastered_chain,"Минимум: все рецепты выучены, все здания тридцатого уровня",5,5,30,6.00,282.73,288.73,204.75,4.81,3.41,198.75,83.98,0.00,0.00,0.00,0.00
craft_devourers_leviathan_hunter_battleship_r05,devourers_leviathan_hunter_battleship_r05,Загонщик,5,devourers,battleship,leviathan_hunter,leviathan_hunter_battleship,battleship_yard,max_untrained_chain,"Максимум: все рецепты новые, все здания первого уровня",0,0,1,56.25,4982.50,5038.75,3561.25,83.98,59.35,3505.00,1477.50,0.00,0.00,0.00,0.00
craft_devourers_leviathan_hunter_battleship_r05,devourers_leviathan_hunter_battleship_r05,Загонщик,5,devourers,battleship,leviathan_hunter,leviathan_hunter_battleship,battleship_yard,min_mastered_chain,"Минимум: все рецепты выучены, все здания тридцатого уровня",5,5,30,15.00,671.50,686.50,483.88,11.44,8.06,468.88,202.62,0.00,0.00,0.00,0.00
craft_devourers_leviathan_hunter_battleship_r06,devourers_leviathan_hunter_battleship_r06,Китовод,6,devourers,battleship,leviathan_hunter,leviathan_hunter_battleship,battleship_yard,max_untrained_chain,"Максимум: все рецепты новые, все здания первого уровня",0,0,1,150.00,38170.00,38320.00,31547.50,638.67,525.79,12077.50,5287.50,19320.00,1265.00,220.00,0.00
craft_devourers_leviathan_hunter_battleship_r06,devourers_leviathan_hunter_battleship_r06,Китовод,6,devourers,battleship,leviathan_hunter,leviathan_hunter_battleship,battleship_yard,min_mastered_chain,"Минимум: все рецепты выучены, все здания тридцатого уровня",5,5,30,40.00,3996.00,4036.00,3477.99,67.27,57.97,862.07,359.98,2575.92,168.69,29.34,0.00
craft_devourers_leviathan_hunter_battleship_r07,devourers_leviathan_hunter_battleship_r07,Буревик,7,devourers,battleship,leviathan_hunter,leviathan_hunter_battleship,battleship_yard,max_untrained_chain,"Максимум: все рецепты новые, все здания первого уровня",0,0,1,337.50,95552.50,95890.00,78670.00,1598.17,1311.17,29792.50,13375.00,48540.00,3405.00,440.00,0.00
craft_devourers_leviathan_hunter_battleship_r07,devourers_leviathan_hunter_battleship_r07,Буревик,7,devourers,battleship,leviathan_hunter,leviathan_hunter_battleship,battleship_yard,min_mastered_chain,"Минимум: все рецепты выучены, все здания тридцатого уровня",5,5,30,90.00,9976.26,10066.26,8654.23,167.77,144.24,2092.43,899.29,6471.80,454.06,58.68,0.00
craft_devourers_leviathan_hunter_battleship_r08,devourers_leviathan_hunter_battleship_r08,Ловец,8,devourers,battleship,leviathan_hunter,leviathan_hunter_battleship,battleship_yard,max_untrained_chain,"Максимум: все рецепты новые, все здания первого уровня",0,0,1,675.00,245197.50,245872.50,176172.50,4097.88,2936.21,64862.50,41455.00,100810.00,19305.00,8940.00,9825.00
craft_devourers_leviathan_hunter_battleship_r08,devourers_leviathan_hunter_battleship_r08,Ловец,8,devourers,battleship,leviathan_hunter,leviathan_hunter_battleship,battleship_yard,min_mastered_chain,"Минимум: все рецепты выучены, все здания тридцатого уровня",5,5,30,180.00,17995.61,18175.61,14226.23,302.93,237.10,3112.84,1878.54,9623.37,1474.86,595.98,1310.02
craft_devourers_leviathan_hunter_battleship_r09,devourers_leviathan_hunter_battleship_r09,Исполин,9,devourers,battleship,leviathan_hunter,leviathan_hunter_battleship,battleship_yard,max_untrained_chain,"Максимум: все рецепты новые, все здания первого уровня",0,0,1,1237.50,588425.00,589662.50,417282.50,9827.71,6954.71,158170.00,100310.00,233100.00,49390.00,22680.00,24775.00
craft_devourers_leviathan_hunter_battleship_r09,devourers_leviathan_hunter_battleship_r09,Исполин,9,devourers,battleship,leviathan_hunter,leviathan_hunter_battleship,battleship_yard,min_mastered_chain,"Минимум: все рецепты выучены, все здания тридцатого уровня",5,5,30,330.00,42217.33,42547.33,33099.96,709.12,551.67,7889.22,4381.00,21577.37,3554.43,1511.94,3303.37
craft_devourers_leviathan_hunter_battleship_r10,devourers_leviathan_hunter_battleship_r10,Левиафан,10,devourers,battleship,leviathan_hunter,leviathan_hunter_battleship,battleship_yard,max_untrained_chain,"Максимум: все рецепты новые, все здания первого уровня",0,0,1,2250.00,1555017.50,1557267.50,1113307.50,25954.46,18555.12,429112.50,264865.00,622470.00,127415.00,51680.00,59475.00
craft_devourers_leviathan_hunter_battleship_r10,devourers_leviathan_hunter_battleship_r10,Левиафан,10,devourers,battleship,leviathan_hunter,leviathan_hunter_battleship,battleship_yard,min_mastered_chain,"Минимум: все рецепты выучены, все здания тридцатого уровня",5,5,30,600.00,116733.43,117333.43,91662.55,1955.56,1527.71,23029.50,12515.21,60102.96,9710.47,3445.20,7930.09
craft_devourers_leviathan_processor_battleship_r02,devourers_leviathan_processor_battleship_r02,Тушник,2,devourers,battleship,leviathan_processor,leviathan_processor_battleship,battleship_yard,max_untrained_chain,"Максимум: все рецепты новые, все здания первого уровня",0,0,1,4.00,0.00,4.00,4.00,0.07,0.07,0.00,0.00,0.00,0.00,0.00,0.00
craft_devourers_leviathan_processor_battleship_r02,devourers_leviathan_processor_battleship_r02,Тушник,2,devourers,battleship,leviathan_processor,leviathan_processor_battleship,battleship_yard,min_mastered_chain,"Минимум: все рецепты выучены, все здания тридцатого уровня",5,5,30,1.07,0.00,1.07,1.07,0.02,0.02,0.00,0.00,0.00,0.00,0.00,0.00
craft_devourers_leviathan_processor_battleship_r03,devourers_leviathan_processor_battleship_r03,Раздел,3,devourers,battleship,leviathan_processor,leviathan_processor_battleship,battleship_yard,max_untrained_chain,"Максимум: все рецепты новые, все здания первого уровня",0,0,1,9.38,0.00,9.38,9.38,0.16,0.16,0.00,0.00,0.00,0.00,0.00,0.00
craft_devourers_leviathan_processor_battleship_r03,devourers_leviathan_processor_battleship_r03,Раздел,3,devourers,battleship,leviathan_processor,leviathan_processor_battleship,battleship_yard,min_mastered_chain,"Минимум: все рецепты выучены, все здания тридцатого уровня",5,5,30,2.50,0.00,2.50,2.50,0.04,0.04,0.00,0.00,0.00,0.00,0.00,0.00
